seed,metric,P,D,Delta,weakest_target_class,weakest_preserve_transform,strongest_destroy_target_class,strongest_destroy_transform,target_class_count,strongest_baseline_metric,strongest_baseline_delta,baseline_advantage
10187,largest_covariance_eigenvalue,0.8632647417286108,1.0,-0.13673525827138922,direct_coupling_SCM,P7_coarse_graining,direct_coupling_SCM,D3_IAAFT_surrogate,3,,,
10187,linear_CKA,0.4706478803445001,1.0,-0.5293521196554999,persistent_shared_mode,P2_global_scaling,direct_coupling_SCM,D3_IAAFT_surrogate,3,,,
10187,mutual_information,0.9564711586364338,1.0,-0.04352884136356616,direct_coupling_SCM,P5_observation_noise,direct_coupling_SCM,D3_IAAFT_surrogate,3,,,
10187,pca_rank1_explained_variance,0.9939053604413124,1.0,-0.006094639558687609,direct_coupling_SCM,P5_observation_noise,direct_coupling_SCM,D3_IAAFT_surrogate,3,,,
10187,pearson,0.9297840157559158,1.0,-0.07021598424408415,persistent_shared_mode,P4_orthogonal_basis_rotation,direct_coupling_SCM,D3_IAAFT_surrogate,3,,,
10187,spectral_coherence,0.5160522437087925,1.0,-0.48394775629120745,persistent_shared_mode,P2_global_scaling,direct_coupling_SCM,D6_common_driver_replacement,3,,,
10188,VAR_ARX_predictive,0.8638687103217719,1.0,-0.13613128967822807,persistent_shared_mode,P2_global_scaling,persistent_shared_mode,D6_common_driver_replacement,3,,,
10188,autocorrelation_persistence,0.8039247160169367,1.0,-0.1960752839830633,direct_coupling_SCM,P7_coarse_graining,persistent_shared_mode,D5_source_swap,3,,,
10188,correlon_v1,0.0,1.0,-1.0,direct_coupling_SCM,P1_node_permutation,direct_coupling_SCM,D4_edge_cutting,3,pca_rank1_explained_variance,-0.009284732026502818,-0.9907152679734972
10188,largest_covariance_eigenvalue,0.8317547755744068,1.0,-0.1682452244255932,history_dependent_relational_mode,P7_coarse_graining,direct_coupling_SCM,D5_source_swap,3,,,
10188,linear_CKA,0.5384312363556872,1.0,-0.46156876364431276,persistent_shared_mode,P2_global_scaling,direct_coupling_SCM,D3_IAAFT_surrogate,3,,,
10188,mutual_information,0.9667974034765444,1.0,-0.033202596523455585,persistent_shared_mode,P5_observation_noise,direct_coupling_SCM,D2_phase_randomization,3,,,
10188,pca_rank1_explained_variance,0.9907152679734972,1.0,-0.009284732026502818,history_dependent_relational_mode,P5_observation_noise,direct_coupling_SCM,D5_source_swap,3,,,
10188,pearson,0.7805960074466424,1.0,-0.21940399255335763,persistent_shared_mode,P4_orthogonal_basis_rotation,direct_coupling_SCM,D3_IAAFT_surrogate,3,,,
10188,spectral_coherence,0.6837976077792681,1.0,-0.3162023922207319,persistent_shared_mode,P2_global_scaling,direct_coupling_SCM,D1_temporal_shuffle,3,,,
10189,VAR_ARX_predictive,0.970725504770514,1.0,-0.029274495229485997,direct_coupling_SCM,P5_observation_noise,history_dependent_relational_mode,D6_common_driver_replacement,3,,,
10189,autocorrelation_persistence,0.8035015852555756,1.0,-0.19649841474442442,direct_coupling_SCM,P7_coarse_graining,direct_coupling_SCM,D5_source_swap,3,,,
10189,correlon_v1,0.0,1.0,-1.0,direct_coupling_SCM,P1_node_permutation,persistent_shared_mode,D6_common_driver_replacement,3,mutual_information,-0.005175395889151946,-0.994824604110848
10189,largest_covariance_eigenvalue,0.8589623597060053,1.0,-0.14103764029399468,direct_coupling_SCM,P7_coarse_graining,history_dependent_relational_mode,D5_source_swap,3,,,
10189,linear_CKA,0.6787941128135013,1.0,-0.3212058871864987,direct_coupling_SCM,P2_global_scaling,history_dependent_relational_mode,D4_edge_cutting,3,,,
10189,mutual_information,0.994824604110848,1.0,-0.005175395889151946,persistent_shared_mode,P5_observation_noise,direct_coupling_SCM,D5_source_swap,3,,,
10189,pca_rank1_explained_variance,0.9872713625167148,1.0,-0.012728637483285232,direct_coupling_SCM,P5_observation_noise,history_dependent_relational_mode,D5_source_swap,3,,,
10189,pearson,0.7901433237765202,1.0,-0.2098566762234798,persistent_shared_mode,P4_orthogonal_basis_rotation,history_dependent_relational_mode,D5_source_swap,3,,,
10189,spectral_coherence,0.5804281429761917,1.0,-0.4195718570238083,persistent_shared_mode,P2_global_scaling,persistent_shared_mode,D6_common_driver_replacement,3,,,
10190,VAR_ARX_predictive,0.8815352343242155,1.0,-0.11846476567578446,persistent_shared_mode,P2_global_scaling,persistent_shared_mode,D6_common_driver_replacement,3,,,
10190,autocorrelation_persistence,0.7965586900276594,1.0,-0.20344130997234056,direct_coupling_SCM,P7_coarse_graining,persistent_shared_mode,D5_source_swap,3,,,
10190,correlon_v1,0.0,1.0,-1.0,direct_coupling_SCM,P6_time_reparameterization,persistent_shared_mode,D6_common_driver_replacement,3,mutual_information,-0.01630104047718084,-0.9836989595228192
10190,largest_covariance_eigenvalue,0.8619327313842209,1.0,-0.13806726861577912,direct_coupling_SCM,P7_coarse_graining,direct_coupling_SCM,D5_source_swap,3,,,
10190,linear_CKA,0.5011846225909851,1.0,-0.49881537740901494,persistent_shared_mode,P2_global_scaling,history_dependent_relational_mode,D2_phase_randomization,3,,,
10190,mutual_information,0.9836989595228192,1.0,-0.01630104047718084,persistent_shared_mode,P5_observation_noise,direct_coupling_SCM,D2_phase_randomization,3,,,
10190,pca_rank1_explained_variance,0.9302633655748348,1.0,-0.0697366344251652,persistent_shared_mode,P2_global_scaling,direct_coupling_SCM,D5_source_swap,3,,,
10190,pearson,0.8864118778107131,1.0,-0.11358812218928693,persistent_shared_mode,P4_orthogonal_basis_rotation,history_dependent_relational_mode,D2_phase_randomization,3,,,
10190,spectral_coherence,0.6034865855418504,1.0,-0.3965134144581496,persistent_shared_mode,P2_global_scaling,persistent_shared_mode,D6_common_driver_replacement,3,,,
10191,VAR_ARX_predictive,0.8026382704381251,1.0,-0.19736172956187492,direct_coupling_SCM,P2_global_scaling,persistent_shared_mode,D6_common_driver_replacement,3,,,
10191,autocorrelation_persistence,0.7821334012787308,1.0,-0.21786659872126923,direct_coupling_SCM,P7_coarse_graining,persistent_shared_mode,D7_history_destruction,3,,,
10191,correlon_v1,0.0,1.0,-1.0,direct_coupling_SCM,P5_observation_noise,persistent_shared_mode,D6_common_driver_replacement,3,mutual_information,-0.026013484332070402,-0.9739865156679296
10191,largest_covariance_eigenvalue,0.8841187007503885,1.0,-0.11588129924961155,direct_coupling_SCM,P7_coarse_graining,direct_coupling_SCM,D5_source_swap,3,,,
10191,linear_CKA,0.3178853241709159,1.0,-0.6821146758290841,persistent_shared_mode,P2_global_scaling,direct_coupling_SCM,D5_source_swap,3,,,
10191,mutual_information,0.9739865156679296,1.0,-0.026013484332070402,persistent_shared_mode,P5_observation_noise,direct_coupling_SCM,D5_source_swap,3,,,
10191,pca_rank1_explained_variance,0.914693174875868,1.0,-0.08530682512413201,persistent_shared_mode,P2_global_scaling,direct_coupling_SCM,D5_source_swap,3,,,
10191,pearson,0.97283223657443,1.0,-0.027167763425570035,persistent_shared_mode,P4_orthogonal_basis_rotation,direct_coupling_SCM,D5_source_swap,3,,,
10191,spectral_coherence,0.6242251745068158,1.0,-0.3757748254931842,persistent_shared_mode,P2_global_scaling,persistent_shared_mode,D6_common_driver_replacement,3,,,
10192,VAR_ARX_predictive,0.8696319439288591,1.0,-0.13036805607114088,history_dependent_relational_mode,P2_global_scaling,history_dependent_relational_mode,D3_IAAFT_surrogate,3,,,
10192,autocorrelation_persistence,0.8074117126715673,1.0,-0.1925882873284327,direct_coupling_SCM,P7_coarse_graining,persistent_shared_mode,D2_phase_randomization,3,,,
10192,correlon_v1,0.0,1.0,-1.0,direct_coupling_SCM,P1_node_permutation,direct_coupling_SCM,D6_common_driver_replacement,3,pca_rank1_explained_variance,-0.0027767704908547852,-0.9972232295091452
10192,largest_covariance_eigenvalue,0.8666261209476827,0.9955742301543472,-0.12894810920666455,history_dependent_relational_mode,P7_coarse_graining,history_dependent_relational_mode,D5_source_swap,3,,,
10192,linear_CKA,0.2721169874470858,1.0,-0.7278830125529142,direct_coupling_SCM,P2_global_scaling,history_dependent_relational_mode,D2_phase_randomization,3,,,
10192,mutual_information,0.9539140276744498,1.0,-0.04608597232555023,direct_coupling_SCM,P5_observation_noise,history_dependent_relational_mode,D2_phase_randomization,3,,,
10192,pca_rank1_explained_variance,0.9927974596634926,0.9955742301543474,-0.0027767704908547852,history_dependent_relational_mode,P5_observation_noise,history_dependent_relational_mode,D5_source_swap,3,,,
10192,pearson,0.9359276225567414,1.0,-0.06407237744325855,persistent_shared_mode,P4_orthogonal_basis_rotation,history_dependent_relational_mode,D2_phase_randomization,3,,,
10192,spectral_coherence,0.5281297253858095,1.0,-0.4718702746141905,persistent_shared_mode,P2_global_scaling,persistent_shared_mode,D6_common_driver_replacement,3,,,
10193,VAR_ARX_predictive,0.9772769248899812,1.0,-0.02272307511001881,direct_coupling_SCM,P5_observation_noise,history_dependent_relational_mode,D8_block_shuffle,3,,,
10193,autocorrelation_persistence,0.808937320165198,1.0,-0.19106267983480196,direct_coupling_SCM,P7_coarse_graining,persistent_shared_mode,D5_source_swap,3,,,
10193,correlon_v1,0.0,1.0,-1.0,direct_coupling_SCM,P1_node_permutation,direct_coupling_SCM,D5_source_swap,3,pca_rank1_explained_variance,-0.007584725002632187,-0.9924152749973678
10193,largest_covariance_eigenvalue,0.8892081019724943,1.0,-0.11079189802750566,direct_coupling_SCM,P7_coarse_graining,history_dependent_relational_mode,D5_source_swap,3,,,
10193,linear_CKA,0.8469424667854086,1.0,-0.15305753321459137,direct_coupling_SCM,P2_global_scaling,history_dependent_relational_mode,D2_phase_randomization,3,,,
10193,mutual_information,0.9344529142875908,1.0,-0.06554708571240919,history_dependent_relational_mode,P5_observation_noise,direct_coupling_SCM,D3_IAAFT_surrogate,3,,,
10193,pca_rank1_explained_variance,0.9924152749973678,1.0,-0.007584725002632187,persistent_shared_mode,P5_observation_noise,history_dependent_relational_mode,D5_source_swap,3,,,
10193,pearson,0.9371280649589436,1.0,-0.06287193504105637,persistent_shared_mode,P4_orthogonal_basis_rotation,history_dependent_relational_mode,D2_phase_randomization,3,,,
10193,spectral_coherence,0.7004306106724201,1.0,-0.2995693893275799,direct_coupling_SCM,P2_global_scaling,history_dependent_relational_mode,D6_common_driver_replacement,3,,,
10194,VAR_ARX_predictive,0.8430318643529764,0.98724670495929,-0.14421484060631362,persistent_shared_mode,P2_global_scaling,persistent_shared_mode,D6_common_driver_replacement,3,,,
10194,autocorrelation_persistence,0.7750698194173694,1.0,-0.2249301805826306,direct_coupling_SCM,P7_coarse_graining,persistent_shared_mode,D7_history_destruction,3,,,
10194,correlon_v1,0.0,1.0,-1.0,direct_coupling_SCM,P1_node_permutation,persistent_shared_mode,D6_common_driver_replacement,3,pca_rank1_explained_variance,-0.00910937668838796,-0.990890623311612
10194,largest_covariance_eigenvalue,0.8385468441862758,1.0,-0.16145315581372421,history_dependent_relational_mode,P7_coarse_graining,direct_coupling_SCM,D5_source_swap,3,,,
10194,linear_CKA,0.4430874132402981,1.0,-0.5569125867597019,history_dependent_relational_mode,P2_global_scaling,direct_coupling_SCM,D2_phase_randomization,3,,,
10194,mutual_information,0.9792867268401014,1.0,-0.02071327315989857,direct_coupling_SCM,P5_observation_noise,direct_coupling_SCM,D2_phase_randomization,3,,,
10194,pca_rank1_explained_variance,0.990890623311612,1.0,-0.00910937668838796,direct_coupling_SCM,P5_observation_noise,direct_coupling_SCM,D5_source_swap,3,,,
10194,pearson,0.9390019786396616,1.0,-0.060998021360338384,persistent_shared_mode,P4_orthogonal_basis_rotation,direct_coupling_SCM,D2_phase_randomization,3,,,
10194,spectral_coherence,0.6777210262959958,1.0,-0.32227897370400416,persistent_shared_mode,P2_global_scaling,persistent_shared_mode,D6_common_driver_replacement,3,,,
10195,VAR_ARX_predictive,0.953848760458562,1.0,-0.04615123954143796,direct_coupling_SCM,P2_global_scaling,persistent_shared_mode,D6_common_driver_replacement,3,,,
10195,autocorrelation_persistence,0.7915430467739789,1.0,-0.2084569532260211,history_dependent_relational_mode,P7_coarse_graining,persistent_shared_mode,D7_history_destruction,3,,,
10195,correlon_v1,0.0,1.0,-1.0,direct_coupling_SCM,P7_coarse_graining,persistent_shared_mode,D6_common_driver_replacement,3,pca_rank1_explained_variance,-0.0030014489608728434,-0.9969985510391272
10195,largest_covariance_eigenvalue,0.8464273155357883,1.0,-0.15357268446421168,history_dependent_relational_mode,P7_coarse_graining,history_dependent_relational_mode,D2_phase_randomization,3,,,
10195,linear_CKA,0.7111125485001245,1.0,-0.2888874514998755,history_dependent_relational_mode,P2_global_scaling,direct_coupling_SCM,D3_IAAFT_surrogate,3,,,
10195,mutual_information,0.9772120420766564,1.0,-0.02278795792334365,persistent_shared_mode,P5_observation_noise,direct_coupling_SCM,D3_IAAFT_surrogate,3,,,
10195,pca_rank1_explained_variance,0.9969985510391272,1.0,-0.0030014489608728434,persistent_shared_mode,P5_observation_noise,history_dependent_relational_mode,D2_phase_randomization,3,,,
10195,pearson,0.8909345113653183,1.0,-0.10906548863468168,persistent_shared_mode,P4_orthogonal_basis_rotation,direct_coupling_SCM,D3_IAAFT_surrogate,3,,,
10195,spectral_coherence,0.8031103956914941,1.0,-0.19688960430850588,history_dependent_relational_mode,P2_global_scaling,persistent_shared_mode,D6_common_driver_replacement,3,,,
10196,VAR_ARX_predictive,0.9096691203595364,1.0,-0.0903308796404636,direct_coupling_SCM,P2_global_scaling,persistent_shared_mode,D6_common_driver_replacement,3,,,
10196,autocorrelation_persistence,0.8128891654110257,1.0,-0.18711083458897426,history_dependent_relational_mode,P7_coarse_graining,persistent_shared_mode,D7_history_destruction,3,,,
10196,correlon_v1,0.0,1.0,-1.0,direct_coupling_SCM,P6_time_reparameterization,persistent_shared_mode,D6_common_driver_replacement,3,pca_rank1_explained_variance,-0.010917063811502037,-0.989082936188498
10196,largest_covariance_eigenvalue,0.865186287516109,1.0,-0.13481371248389096,history_dependent_relational_mode,P7_coarse_graining,history_dependent_relational_mode,D3_IAAFT_surrogate,3,,,
10196,linear_CKA,0.7938777547553519,1.0,-0.20612224524464806,direct_coupling_SCM,P2_global_scaling,history_dependent_relational_mode,D3_IAAFT_surrogate,3,,,
10196,mutual_information,0.9691009267409104,1.0,-0.030899073259089582,persistent_shared_mode,P5_observation_noise,history_dependent_relational_mode,D3_IAAFT_surrogate,3,,,
10196,pca_rank1_explained_variance,0.989082936188498,1.0,-0.010917063811502037,persistent_shared_mode,P5_observation_noise,history_dependent_relational_mode,D3_IAAFT_surrogate,3,,,
10196,pearson,0.8829255697951923,1.0,-0.11707443020480768,persistent_shared_mode,P4_orthogonal_basis_rotation,history_dependent_relational_mode,D3_IAAFT_surrogate,3,,,
10196,spectral_coherence,0.9154810518509684,1.0,-0.0845189481490316,persistent_shared_mode,P5_observation_noise,persistent_shared_mode,D6_common_driver_replacement,3,,,
10197,VAR_ARX_predictive,0.8684885741157341,1.0,-0.1315114258842659,direct_coupling_SCM,P2_global_scaling,history_dependent_relational_mode,D1_temporal_shuffle,3,,,
10197,autocorrelation_persistence,0.8051050736617168,1.0,-0.1948949263382832,history_dependent_relational_mode,P7_coarse_graining,persistent_shared_mode,D7_history_destruction,3,,,
10197,correlon_v1,0.0,1.0,-1.0,direct_coupling_SCM,P1_node_permutation,persistent_shared_mode,D6_common_driver_replacement,3,pca_rank1_explained_variance,0.0002697141778184031,-1.0002697141778185
10197,largest_covariance_eigenvalue,0.8772339899779377,0.9759389906925472,-0.09870500071460953,history_dependent_relational_mode,P7_coarse_graining,history_dependent_relational_mode,D6_common_driver_replacement,3,,,
10197,linear_CKA,0.7561328030490437,1.0,-0.24386719695095627,direct_coupling_SCM,P2_global_scaling,history_dependent_relational_mode,D2_phase_randomization,3,,,
10197,mutual_information,0.9248417392696764,1.0,-0.07515826073032361,history_dependent_relational_mode,P6_time_reparameterization,history_dependent_relational_mode,D2_phase_randomization,3,,,
10197,pca_rank1_explained_variance,0.9762087048703654,0.975938990692547,0.0002697141778184031,direct_coupling_SCM,P5_observation_noise,history_dependent_relational_mode,D6_common_driver_replacement,3,,,
10197,pearson,0.8578999940912209,1.0,-0.14210000590877914,persistent_shared_mode,P4_orthogonal_basis_rotation,history_dependent_relational_mode,D2_phase_randomization,3,,,
10197,spectral_coherence,0.7104749186361283,1.0,-0.2895250813638717,direct_coupling_SCM,P2_global_scaling,persistent_shared_mode,D6_common_driver_replacement,3,,,
10198,VAR_ARX_predictive,0.9790502950225118,1.0,-0.02094970497748816,history_dependent_relational_mode,P2_global_scaling,history_dependent_relational_mode,D2_phase_randomization,3,,,
10198,autocorrelation_persistence,0.7775132475043427,1.0,-0.2224867524956573,direct_coupling_SCM,P7_coarse_graining,persistent_shared_mode,D5_source_swap,3,,,
10198,correlon_v1,0.0,1.0,-1.0,direct_coupling_SCM,P6_time_reparameterization,persistent_shared_mode,D6_common_driver_replacement,3,mutual_information,0.06062737761270609,-1.0606273776127062
10198,largest_covariance_eigenvalue,0.8724560744036228,1.0,-0.12754392559637717,history_dependent_relational_mode,P7_coarse_graining,history_dependent_relational_mode,D5_source_swap,3,,,
10198,linear_CKA,0.7569933208045974,0.8876659663333837,-0.13067264552878632,history_dependent_relational_mode,P2_global_scaling,history_dependent_relational_mode,D8_block_shuffle,3,,,
10198,mutual_information,0.9412586719375948,0.8806312943248887,0.06062737761270609,history_dependent_relational_mode,P5_observation_noise,history_dependent_relational_mode,D8_block_shuffle,3,,,
