seed,world,n_nodes,reachability_precision,reachability_recall,reachability_F1,Kendall_tau_when_total_order_exists,true_cycle,cycle_detected,cycle_detection_correct,false_total_order,causal_reachability_baseline_F1,spectral_seriation_returned_order,node_labels_randomized,storage_order_randomized,input_has_timestamp,input_has_sample_index,input_has_true_topological_order,estimator_equals_standard_reachability,stage
20269,common_driver,8,1.0,1.0,1.0,,False,False,True,False,1.0,True,True,True,False,False,False,True,confirmation
20269,disconnected_components,8,1.0,1.0,1.0,,False,False,True,False,1.0,True,True,True,False,False,False,True,confirmation
20269,feedback_pair,8,1.0,1.0,1.0,,True,True,True,False,1.0,True,True,True,False,False,False,True,confirmation
20269,directed_cycle,8,1.0,1.0,1.0,,True,True,True,False,1.0,True,True,True,False,False,False,True,confirmation
20270,linear_DAG,16,1.0,1.0,1.0,1.0,False,False,True,False,1.0,True,True,True,False,False,False,True,confirmation
20270,nonlinear_DAG,16,1.0,1.0,1.0,,False,False,True,False,1.0,True,True,True,False,False,False,True,confirmation
20270,branching_DAG,16,1.0,1.0,1.0,,False,False,True,False,1.0,True,True,True,False,False,False,True,confirmation
20270,mediated_chain,16,1.0,1.0,1.0,1.0,False,False,True,False,1.0,True,True,True,False,False,False,True,confirmation
20270,common_driver,16,1.0,1.0,1.0,,False,False,True,False,1.0,True,True,True,False,False,False,True,confirmation
20270,disconnected_components,16,1.0,1.0,1.0,,False,False,True,False,1.0,True,True,True,False,False,False,True,confirmation
20270,feedback_pair,16,1.0,1.0,1.0,,True,True,True,False,1.0,True,True,True,False,False,False,True,confirmation
20270,directed_cycle,16,1.0,1.0,1.0,,True,True,True,False,1.0,True,True,True,False,False,False,True,confirmation
20271,linear_DAG,32,1.0,1.0,1.0,1.0,False,False,True,False,1.0,True,True,True,False,False,False,True,confirmation
20271,nonlinear_DAG,32,1.0,1.0,1.0,,False,False,True,False,1.0,True,True,True,False,False,False,True,confirmation
20271,branching_DAG,32,1.0,1.0,1.0,,False,False,True,False,1.0,True,True,True,False,False,False,True,confirmation
20271,mediated_chain,32,1.0,1.0,1.0,1.0,False,False,True,False,1.0,True,True,True,False,False,False,True,confirmation
20271,common_driver,32,1.0,1.0,1.0,,False,False,True,False,1.0,True,True,True,False,False,False,True,confirmation
20271,disconnected_components,32,1.0,1.0,1.0,,False,False,True,False,1.0,True,True,True,False,False,False,True,confirmation
20271,feedback_pair,32,1.0,1.0,1.0,,True,True,True,False,1.0,True,True,True,False,False,False,True,confirmation
20271,directed_cycle,32,1.0,1.0,1.0,,True,True,True,False,1.0,True,True,True,False,False,False,True,confirmation
20272,linear_DAG,4,1.0,1.0,1.0,1.0,False,False,True,False,1.0,True,True,True,False,False,False,True,confirmation
20272,nonlinear_DAG,4,1.0,1.0,1.0,,False,False,True,False,1.0,True,True,True,False,False,False,True,confirmation
20272,branching_DAG,4,1.0,1.0,1.0,,False,False,True,False,1.0,True,True,True,False,False,False,True,confirmation
20272,mediated_chain,4,1.0,1.0,1.0,1.0,False,False,True,False,1.0,True,True,True,False,False,False,True,confirmation
20272,common_driver,4,1.0,1.0,1.0,,False,False,True,False,1.0,True,True,True,False,False,False,True,confirmation
20272,disconnected_components,4,1.0,1.0,1.0,,False,False,True,False,1.0,True,True,True,False,False,False,True,confirmation
20272,feedback_pair,4,1.0,1.0,1.0,,True,True,True,False,1.0,True,True,True,False,False,False,True,confirmation
20272,directed_cycle,4,1.0,1.0,1.0,,True,True,True,False,1.0,True,True,True,False,False,False,True,confirmation
20273,linear_DAG,8,1.0,1.0,1.0,1.0,False,False,True,False,1.0,True,True,True,False,False,False,True,confirmation
20273,nonlinear_DAG,8,1.0,1.0,1.0,,False,False,True,False,1.0,True,True,True,False,False,False,True,confirmation
20273,branching_DAG,8,1.0,1.0,1.0,,False,False,True,False,1.0,True,True,True,False,False,False,True,confirmation
20273,mediated_chain,8,1.0,1.0,1.0,1.0,False,False,True,False,1.0,True,True,True,False,False,False,True,confirmation
20273,common_driver,8,1.0,1.0,1.0,,False,False,True,False,1.0,True,True,True,False,False,False,True,confirmation
20273,disconnected_components,8,1.0,1.0,1.0,,False,False,True,False,1.0,True,True,True,False,False,False,True,confirmation
20273,feedback_pair,8,1.0,1.0,1.0,,True,True,True,False,1.0,True,True,True,False,False,False,True,confirmation
20273,directed_cycle,8,1.0,1.0,1.0,,True,True,True,False,1.0,True,True,True,False,False,False,True,confirmation
20274,linear_DAG,16,1.0,1.0,1.0,1.0,False,False,True,False,1.0,True,True,True,False,False,False,True,confirmation
20274,nonlinear_DAG,16,1.0,1.0,1.0,,False,False,True,False,1.0,True,True,True,False,False,False,True,confirmation
20274,branching_DAG,16,1.0,1.0,1.0,,False,False,True,False,1.0,True,True,True,False,False,False,True,confirmation
20274,mediated_chain,16,1.0,1.0,1.0,1.0,False,False,True,False,1.0,True,True,True,False,False,False,True,confirmation
20274,common_driver,16,1.0,1.0,1.0,,False,False,True,False,1.0,True,True,True,False,False,False,True,confirmation
20274,disconnected_components,16,1.0,1.0,1.0,,False,False,True,False,1.0,True,True,True,False,False,False,True,confirmation
20274,feedback_pair,16,1.0,1.0,1.0,,True,True,True,False,1.0,True,True,True,False,False,False,True,confirmation
20274,directed_cycle,16,1.0,1.0,1.0,,True,True,True,False,1.0,True,True,True,False,False,False,True,confirmation
20275,linear_DAG,32,1.0,1.0,1.0,1.0,False,False,True,False,1.0,True,True,True,False,False,False,True,confirmation
20275,nonlinear_DAG,32,1.0,1.0,1.0,,False,False,True,False,1.0,True,True,True,False,False,False,True,confirmation
20275,branching_DAG,32,1.0,1.0,1.0,,False,False,True,False,1.0,True,True,True,False,False,False,True,confirmation
20275,mediated_chain,32,1.0,1.0,1.0,1.0,False,False,True,False,1.0,True,True,True,False,False,False,True,confirmation
20275,common_driver,32,1.0,1.0,1.0,,False,False,True,False,1.0,True,True,True,False,False,False,True,confirmation
20275,disconnected_components,32,1.0,1.0,1.0,,False,False,True,False,1.0,True,True,True,False,False,False,True,confirmation
20275,feedback_pair,32,1.0,1.0,1.0,,True,True,True,False,1.0,True,True,True,False,False,False,True,confirmation
20275,directed_cycle,32,1.0,1.0,1.0,,True,True,True,False,1.0,True,True,True,False,False,False,True,confirmation
20276,linear_DAG,4,1.0,1.0,1.0,1.0,False,False,True,False,1.0,True,True,True,False,False,False,True,confirmation
20276,nonlinear_DAG,4,1.0,1.0,1.0,,False,False,True,False,1.0,True,True,True,False,False,False,True,confirmation
20276,branching_DAG,4,1.0,1.0,1.0,,False,False,True,False,1.0,True,True,True,False,False,False,True,confirmation
20276,mediated_chain,4,1.0,1.0,1.0,1.0,False,False,True,False,1.0,True,True,True,False,False,False,True,confirmation
20276,common_driver,4,1.0,1.0,1.0,,False,False,True,False,1.0,True,True,True,False,False,False,True,confirmation
20276,disconnected_components,4,1.0,1.0,1.0,,False,False,True,False,1.0,True,True,True,False,False,False,True,confirmation
20276,feedback_pair,4,1.0,1.0,1.0,,True,True,True,False,1.0,True,True,True,False,False,False,True,confirmation
20276,directed_cycle,4,1.0,1.0,1.0,,True,True,True,False,1.0,True,True,True,False,False,False,True,confirmation
20277,linear_DAG,8,1.0,1.0,1.0,1.0,False,False,True,False,1.0,True,True,True,False,False,False,True,confirmation
20277,nonlinear_DAG,8,1.0,1.0,1.0,,False,False,True,False,1.0,True,True,True,False,False,False,True,confirmation
20277,branching_DAG,8,1.0,1.0,1.0,,False,False,True,False,1.0,True,True,True,False,False,False,True,confirmation
20277,mediated_chain,8,1.0,1.0,1.0,1.0,False,False,True,False,1.0,True,True,True,False,False,False,True,confirmation
20277,common_driver,8,1.0,1.0,1.0,,False,False,True,False,1.0,True,True,True,False,False,False,True,confirmation
20277,disconnected_components,8,1.0,1.0,1.0,,False,False,True,False,1.0,True,True,True,False,False,False,True,confirmation
20277,feedback_pair,8,1.0,1.0,1.0,,True,True,True,False,1.0,True,True,True,False,False,False,True,confirmation
20277,directed_cycle,8,1.0,1.0,1.0,,True,True,True,False,1.0,True,True,True,False,False,False,True,confirmation
20278,linear_DAG,16,1.0,1.0,1.0,1.0,False,False,True,False,1.0,True,True,True,False,False,False,True,confirmation
20278,nonlinear_DAG,16,1.0,1.0,1.0,,False,False,True,False,1.0,True,True,True,False,False,False,True,confirmation
20278,branching_DAG,16,1.0,1.0,1.0,,False,False,True,False,1.0,True,True,True,False,False,False,True,confirmation
20278,mediated_chain,16,1.0,1.0,1.0,1.0,False,False,True,False,1.0,True,True,True,False,False,False,True,confirmation
20278,common_driver,16,1.0,1.0,1.0,,False,False,True,False,1.0,True,True,True,False,False,False,True,confirmation
20278,disconnected_components,16,1.0,1.0,1.0,,False,False,True,False,1.0,True,True,True,False,False,False,True,confirmation
20278,feedback_pair,16,1.0,1.0,1.0,,True,True,True,False,1.0,True,True,True,False,False,False,True,confirmation
20278,directed_cycle,16,1.0,1.0,1.0,,True,True,True,False,1.0,True,True,True,False,False,False,True,confirmation
20279,linear_DAG,32,1.0,1.0,1.0,1.0,False,False,True,False,1.0,True,True,True,False,False,False,True,confirmation
20279,nonlinear_DAG,32,1.0,1.0,1.0,,False,False,True,False,1.0,True,True,True,False,False,False,True,confirmation
20279,branching_DAG,32,1.0,1.0,1.0,,False,False,True,False,1.0,True,True,True,False,False,False,True,confirmation
20279,mediated_chain,32,1.0,1.0,1.0,1.0,False,False,True,False,1.0,True,True,True,False,False,False,True,confirmation
20279,common_driver,32,1.0,1.0,1.0,,False,False,True,False,1.0,True,True,True,False,False,False,True,confirmation
20279,disconnected_components,32,1.0,1.0,1.0,,False,False,True,False,1.0,True,True,True,False,False,False,True,confirmation
20279,feedback_pair,32,1.0,1.0,1.0,,True,True,True,False,1.0,True,True,True,False,False,False,True,confirmation
20279,directed_cycle,32,1.0,1.0,1.0,,True,True,True,False,1.0,True,True,True,False,False,False,True,confirmation
20280,linear_DAG,4,1.0,1.0,1.0,1.0,False,False,True,False,1.0,True,True,True,False,False,False,True,confirmation
20280,nonlinear_DAG,4,1.0,1.0,1.0,,False,False,True,False,1.0,True,True,True,False,False,False,True,confirmation
20280,branching_DAG,4,1.0,1.0,1.0,,False,False,True,False,1.0,True,True,True,False,False,False,True,confirmation
20280,mediated_chain,4,1.0,1.0,1.0,1.0,False,False,True,False,1.0,True,True,True,False,False,False,True,confirmation
20280,common_driver,4,1.0,1.0,1.0,,False,False,True,False,1.0,True,True,True,False,False,False,True,confirmation
20280,disconnected_components,4,1.0,1.0,1.0,,False,False,True,False,1.0,True,True,True,False,False,False,True,confirmation
20280,feedback_pair,4,1.0,1.0,1.0,,True,True,True,False,1.0,True,True,True,False,False,False,True,confirmation
20280,directed_cycle,4,1.0,1.0,1.0,,True,True,True,False,1.0,True,True,True,False,False,False,True,confirmation
20281,linear_DAG,8,1.0,1.0,1.0,1.0,False,False,True,False,1.0,True,True,True,False,False,False,True,confirmation
20281,nonlinear_DAG,8,1.0,1.0,1.0,,False,False,True,False,1.0,True,True,True,False,False,False,True,confirmation
20281,branching_DAG,8,1.0,1.0,1.0,,False,False,True,False,1.0,True,True,True,False,False,False,True,confirmation
20281,mediated_chain,8,1.0,1.0,1.0,1.0,False,False,True,False,1.0,True,True,True,False,False,False,True,confirmation
20281,common_driver,8,1.0,1.0,1.0,,False,False,True,False,1.0,True,True,True,False,False,False,True,confirmation
20281,disconnected_components,8,1.0,1.0,1.0,,False,False,True,False,1.0,True,True,True,False,False,False,True,confirmation
20281,feedback_pair,8,1.0,1.0,1.0,,True,True,True,False,1.0,True,True,True,False,False,False,True,confirmation
20281,directed_cycle,8,1.0,1.0,1.0,,True,True,True,False,1.0,True,True,True,False,False,False,True,confirmation
20282,linear_DAG,16,1.0,1.0,1.0,1.0,False,False,True,False,1.0,True,True,True,False,False,False,True,confirmation
20282,nonlinear_DAG,16,1.0,1.0,1.0,,False,False,True,False,1.0,True,True,True,False,False,False,True,confirmation
20282,branching_DAG,16,1.0,1.0,1.0,,False,False,True,False,1.0,True,True,True,False,False,False,True,confirmation
20282,mediated_chain,16,1.0,1.0,1.0,1.0,False,False,True,False,1.0,True,True,True,False,False,False,True,confirmation
20282,common_driver,16,1.0,1.0,1.0,,False,False,True,False,1.0,True,True,True,False,False,False,True,confirmation
20282,disconnected_components,16,1.0,1.0,1.0,,False,False,True,False,1.0,True,True,True,False,False,False,True,confirmation
20282,feedback_pair,16,1.0,1.0,1.0,,True,True,True,False,1.0,True,True,True,False,False,False,True,confirmation
20282,directed_cycle,16,1.0,1.0,1.0,,True,True,True,False,1.0,True,True,True,False,False,False,True,confirmation
20283,linear_DAG,32,1.0,1.0,1.0,1.0,False,False,True,False,1.0,True,True,True,False,False,False,True,confirmation
20283,nonlinear_DAG,32,1.0,1.0,1.0,,False,False,True,False,1.0,True,True,True,False,False,False,True,confirmation
20283,branching_DAG,32,1.0,1.0,1.0,,False,False,True,False,1.0,True,True,True,False,False,False,True,confirmation
20283,mediated_chain,32,1.0,1.0,1.0,1.0,False,False,True,False,1.0,True,True,True,False,False,False,True,confirmation
20283,common_driver,32,1.0,1.0,1.0,,False,False,True,False,1.0,True,True,True,False,False,False,True,confirmation
20283,disconnected_components,32,1.0,1.0,1.0,,False,False,True,False,1.0,True,True,True,False,False,False,True,confirmation
20283,feedback_pair,32,1.0,1.0,1.0,,True,True,True,False,1.0,True,True,True,False,False,False,True,confirmation
20283,directed_cycle,32,1.0,1.0,1.0,,True,True,True,False,1.0,True,True,True,False,False,False,True,confirmation
20284,linear_DAG,4,1.0,1.0,1.0,1.0,False,False,True,False,1.0,True,True,True,False,False,False,True,confirmation
20284,nonlinear_DAG,4,1.0,1.0,1.0,,False,False,True,False,1.0,True,True,True,False,False,False,True,confirmation
20284,branching_DAG,4,1.0,1.0,1.0,,False,False,True,False,1.0,True,True,True,False,False,False,True,confirmation
20284,mediated_chain,4,1.0,1.0,1.0,1.0,False,False,True,False,1.0,True,True,True,False,False,False,True,confirmation
20284,common_driver,4,1.0,1.0,1.0,,False,False,True,False,1.0,True,True,True,False,False,False,True,confirmation
20284,disconnected_components,4,1.0,1.0,1.0,,False,False,True,False,1.0,True,True,True,False,False,False,True,confirmation
20284,feedback_pair,4,1.0,1.0,1.0,,True,True,True,False,1.0,True,True,True,False,False,False,True,confirmation
20284,directed_cycle,4,1.0,1.0,1.0,,True,True,True,False,1.0,True,True,True,False,False,False,True,confirmation
20285,linear_DAG,8,1.0,1.0,1.0,1.0,False,False,True,False,1.0,True,True,True,False,False,False,True,confirmation
20285,nonlinear_DAG,8,1.0,1.0,1.0,,False,False,True,False,1.0,True,True,True,False,False,False,True,confirmation
20285,branching_DAG,8,1.0,1.0,1.0,,False,False,True,False,1.0,True,True,True,False,False,False,True,confirmation
20285,mediated_chain,8,1.0,1.0,1.0,1.0,False,False,True,False,1.0,True,True,True,False,False,False,True,confirmation
20285,common_driver,8,1.0,1.0,1.0,,False,False,True,False,1.0,True,True,True,False,False,False,True,confirmation
20285,disconnected_components,8,1.0,1.0,1.0,,False,False,True,False,1.0,True,True,True,False,False,False,True,confirmation
20285,feedback_pair,8,1.0,1.0,1.0,,True,True,True,False,1.0,True,True,True,False,False,False,True,confirmation
20285,directed_cycle,8,1.0,1.0,1.0,,True,True,True,False,1.0,True,True,True,False,False,False,True,confirmation
20286,linear_DAG,16,1.0,1.0,1.0,1.0,False,False,True,False,1.0,True,True,True,False,False,False,True,confirmation
20286,nonlinear_DAG,16,1.0,1.0,1.0,,False,False,True,False,1.0,True,True,True,False,False,False,True,confirmation
20286,branching_DAG,16,1.0,1.0,1.0,,False,False,True,False,1.0,True,True,True,False,False,False,True,confirmation
20286,mediated_chain,16,1.0,1.0,1.0,1.0,False,False,True,False,1.0,True,True,True,False,False,False,True,confirmation
20286,common_driver,16,1.0,1.0,1.0,,False,False,True,False,1.0,True,True,True,False,False,False,True,confirmation
20286,disconnected_components,16,1.0,1.0,1.0,,False,False,True,False,1.0,True,True,True,False,False,False,True,confirmation
20286,feedback_pair,16,1.0,1.0,1.0,,True,True,True,False,1.0,True,True,True,False,False,False,True,confirmation
20286,directed_cycle,16,1.0,1.0,1.0,,True,True,True,False,1.0,True,True,True,False,False,False,True,confirmation
20287,linear_DAG,32,1.0,1.0,1.0,1.0,False,False,True,False,1.0,True,True,True,False,False,False,True,confirmation
20287,nonlinear_DAG,32,1.0,1.0,1.0,,False,False,True,False,1.0,True,True,True,False,False,False,True,confirmation
20287,branching_DAG,32,1.0,1.0,1.0,,False,False,True,False,1.0,True,True,True,False,False,False,True,confirmation
20287,mediated_chain,32,1.0,1.0,1.0,1.0,False,False,True,False,1.0,True,True,True,False,False,False,True,confirmation
20287,common_driver,32,1.0,1.0,1.0,,False,False,True,False,1.0,True,True,True,False,False,False,True,confirmation
20287,disconnected_components,32,1.0,1.0,1.0,,False,False,True,False,1.0,True,True,True,False,False,False,True,confirmation
20287,feedback_pair,32,1.0,1.0,1.0,,True,True,True,False,1.0,True,True,True,False,False,False,True,confirmation
20287,directed_cycle,32,1.0,1.0,1.0,,True,True,True,False,1.0,True,True,True,False,False,False,True,confirmation
20288,linear_DAG,4,1.0,1.0,1.0,1.0,False,False,True,False,1.0,True,True,True,False,False,False,True,confirmation
